country_txt,iyear,provstate
Iraq,2012,Diyala
Iraq,2012,Baghdad
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Balochistan
Somalia,2012,Banaadir
Somalia,2012,Banaadir
Somalia,2012,Banaadir
India,2012,Jammu and Kashmir
Nigeria,2012,Niger
Nigeria,2012,Borno
Pakistan,2012,Balochistan
Yemen,2012,Abyan
Pakistan,2012,Khyber Pakhtunkhwa
Nigeria,2012,Kaduna
Pakistan,2012,Khyber Pakhtunkhwa
Iraq,2012,Kirkuk
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Federally Administered Tribal Areas
Iraq,2012,Diyala
Somalia,2012,Banaadir
Somalia,2012,Lower Juba
Yemen,2012,Adan
Pakistan,2012,Federally Administered Tribal Areas
Nigeria,2012,Bayelsa
India,2012,Madhya Pradesh
Pakistan,2012,Balochistan
Pakistan,2012,Khyber Pakhtunkhwa
Philippines,2012,Zamboanga del Norte
Philippines,2012,Zamboanga del Norte
Pakistan,2012,Khyber Pakhtunkhwa
Thailand,2012,Yala
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Balochistan
Yemen,2012,Lahij
Somalia,2012,Banaadir
Pakistan,2012,Khyber Pakhtunkhwa
Iraq,2012,Al Anbar
Iraq,2012,Baghdad
Iraq,2012,Diyala
Iraq,2012,Saladin
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Federally Administered Tribal Areas
Iraq,2012,Baghdad
Iraq,2012,Diyala
India,2012,Jharkhand
Nigeria,2012,Niger
Somalia,2012,Banaadir
Algeria,2012,Boumerdes
Afghanistan,2012,Herat
Philippines,2012,North Cotabato
Philippines,2012,North Cotabato
Yemen,2012,Lahij
Pakistan,2012,Balochistan
Nigeria,2012,Yobe
Nigeria,2012,Borno
India,2012,Jammu and Kashmir
Afghanistan,2012,Herat
Afghanistan,2012,Kandahar
Iraq,2012,Saladin
Iraq,2012,Al Anbar
Iraq,2012,Diyala
Afghanistan,2012,Kandahar
Afghanistan,2012,Nimroz
Nigeria,2012,Borno
India,2012,Jammu and Kashmir
Afghanistan,2012,Kandahar
Colombia,2012,Cauca
Pakistan,2012,Balochistan
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Balochistan
Afghanistan,2012,Helmand
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Federally Administered Tribal Areas
Afghanistan,2012,Baghlan
Yemen,2012,Adan
Afghanistan,2012,Paktika
Philippines,2012,Camarines Norte
Philippines,2012,Capiz
Yemen,2012,Adan
Yemen,2012,Adan
Yemen,2012,Adan
Yemen,2012,Hadramawt
Nigeria,2012,Borno
Yemen,2012,Adan
Nigeria,2012,Kaduna
Pakistan,2012,Federally Administered Tribal Areas
Afghanistan,2012,Kunar
India,2012,Meghalaya
Somalia,2012,Banaadir
Somalia,2012,Bay
Nigeria,2012,Yobe
Nigeria,2012,Yobe
Afghanistan,2012,Helmand
Thailand,2012,Pattani
Afghanistan,2012,Helmand
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Federally Administered Tribal Areas
Somalia,2012,Bay
Nigeria,2012,Borno
Nigeria,2012,Niger
Nigeria,2012,Kano
Pakistan,2012,Khyber Pakhtunkhwa
Thailand,2012,Narathiwat
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Saladin
Iraq,2012,Saladin
Iraq,2012,Saladin
Iraq,2012,Saladin
Iraq,2012,Saladin
Iraq,2012,Diyala
Iraq,2012,Diyala
Iraq,2012,Babil
Iraq,2012,Kirkuk
Iraq,2012,Kirkuk
Iraq,2012,Nineveh
Iraq,2012,Nineveh
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Saladin
Iraq,2012,Baghdad
Iraq,2012,Babil
Iraq,2012,Babil
Pakistan,2012,Khyber Pakhtunkhwa
Iraq,2012,Baghdad
Iraq,2012,Diyala
Iraq,2012,Nineveh
Iraq,2012,Nineveh
Iraq,2012,Diyala
Somalia,2012,Bay
Philippines,2012,Zamboanga del Sur
Egypt,2012,Cairo
Somalia,2012,Banaadir
Nigeria,2012,Kano
Nigeria,2012,Borno
India,2012,Meghalaya
India,2012,Assam
Thailand,2012,Yala
Iraq,2012,Kirkuk
Iraq,2012,Kirkuk
Afghanistan,2012,Nangarhar
Iraq,2012,Diyala
Iraq,2012,Diyala
India,2012,Jharkhand
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Iraq,2012,Baghdad
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Khost
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Nigeria,2012,Gombe
Nigeria,2012,Kano
India,2012,Meghalaya
Pakistan,2012,Federally Administered Tribal Areas
Iraq,2012,Saladin
Pakistan,2012,Federally Administered Tribal Areas
Thailand,2012,Pattani
Pakistan,2012,Balochistan
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Kabul
Yemen,2012,Hadramawt
Pakistan,2012,Sindh
Pakistan,2012,Khyber Pakhtunkhwa
Nigeria,2012,Kaduna
Afghanistan,2012,Badghis
India,2012,Meghalaya
Afghanistan,2012,Farah
India,2012,Jharkhand
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Pakistan,2012,Balochistan
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Federally Administered Tribal Areas
Afghanistan,2012,Helmand
Afghanistan,2012,Nangarhar
Nigeria,2012,Adamawa
Nigeria,2012,Kaduna
Iraq,2012,Nineveh
Iraq,2012,Baghdad
Iraq,2012,Baghdad
India,2012,Meghalaya
Nigeria,2012,Plateau
Pakistan,2012,Balochistan
Afghanistan,2012,Nangarhar
Afghanistan,2012,Laghman
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Balochistan
Afghanistan,2012,Uruzgan
Afghanistan,2012,Uruzgan
Afghanistan,2012,Kunduz
Afghanistan,2012,Kapisa
India,2012,Kerala
India,2012,Kerala
India,2012,Tamil Nadu
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Nangarhar
Somalia,2012,Banaadir
Afghanistan,2012,Nangarhar
Nigeria,2012,Borno
Nigeria,2012,Bauchi
Nigeria,2012,Yobe
Philippines,2012,Compostela Valley
Somalia,2012,Lower Juba
Afghanistan,2012,Laghman
Afghanistan,2012,Kunduz
Iraq,2012,Al Anbar
Afghanistan,2012,Nangarhar
Pakistan,2012,Balochistan
Afghanistan,2012,Badghis
Afghanistan,2012,Nangarhar
Somalia,2012,Gedo
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Nangarhar
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Al Anbar
Somalia,2012,Banaadir
Nigeria,2012,Adamawa
Somalia,2012,Mudug
India,2012,Assam
India,2012,Meghalaya
Pakistan,2012,Khyber Pakhtunkhwa
Nigeria,2012,Borno
Nigeria,2012,Borno
Nigeria,2012,Kaduna
Nigeria,2012,Borno
Thailand,2012,Narathiwat
Pakistan,2012,Khyber Pakhtunkhwa
Somalia,2012,Banaadir
Iraq,2012,Nineveh
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Colombia,2012,Arauca
Philippines,2012,Aklan
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Iraq,2012,Baghdad
Iraq,2012,Saladin
Iraq,2012,Diyala
Afghanistan,2012,Helmand
Pakistan,2012,Federally Administered Tribal Areas
Iraq,2012,Nineveh
Iraq,2012,Nineveh
Nigeria,2012,Borno
Thailand,2012,Yala
Pakistan,2012,Sindh
Yemen,2012,Abyan
Afghanistan,2012,Takhar
Pakistan,2012,Khyber Pakhtunkhwa
India,2012,Delhi
Nigeria,2012,Borno
Nigeria,2012,Borno
Nigeria,2012,Borno
Somalia,2012,Gedo
Afghanistan,2012,Faryab
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Kandahar
Turkey,2012,Istanbul
Iraq,2012,Nineveh
Pakistan,2012,Balochistan
Afghanistan,2012,Faryab
Afghanistan,2012,Nangarhar
Pakistan,2012,Khyber Pakhtunkhwa
Nigeria,2012,Borno
Nigeria,2012,Borno
Nigeria,2012,Bayelsa
Nigeria,2012,Bayelsa
Thailand,2012,Narathiwat
Thailand,2012,Pattani
Thailand,2012,Pattani
Thailand,2012,Pattani
Thailand,2012,Pattani
Thailand,2012,Pattani
Thailand,2012,Pattani
Thailand,2012,Narathiwat
Thailand,2012,Narathiwat
India,2012,Bihar
Afghanistan,2012,Uruzgan
Turkey,2012,Istanbul
Thailand,2012,Yala
Philippines,2012,Maguindanao
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Balochistan
Pakistan,2012,Khyber Pakhtunkhwa
Yemen,2012,Abyan
Yemen,2012,Adan
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Khyber Pakhtunkhwa
Iraq,2012,Baghdad
Iraq,2012,Saladin
Afghanistan,2012,Kandahar
India,2012,Meghalaya
Yemen,2012,Saada
Yemen,2012,Marib
Thailand,2012,Pattani
Afghanistan,2012,Uruzgan
Afghanistan,2012,Laghman
Philippines,2012,North Cotabato
Philippines,2012,Iloilo
Nigeria,2012,Kano
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Federally Administered Tribal Areas
Philippines,2012,Sulu
Iraq,2012,Al Anbar
Iraq,2012,Dhi Qar
Pakistan,2012,Balochistan
Pakistan,2012,Balochistan
India,2012,Manipur
Pakistan,2012,Khyber Pakhtunkhwa
Somalia,2012,Bari
Yemen,2012,Al Bayda
Algeria,2012,Tamanghasset
Iraq,2012,Al Anbar
Iraq,2012,Kirkuk
India,2012,Odisha
India,2012,Odisha
India,2012,Meghalaya
Afghanistan,2012,Nangarhar
Philippines,2012,Maguindanao
Afghanistan,2012,Nangarhar
Nigeria,2012,Borno
Nigeria,2012,Borno
India,2012,Manipur
Somalia,2012,Banaadir
Pakistan,2012,Sindh
Yemen,2012,Hadramawt
Yemen,2012,Hadramawt
India,2012,Manipur
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Nineveh
Iraq,2012,Saladin
Iraq,2012,Nineveh
Iraq,2012,Wasit
Somalia,2012,Mudug
Yemen,2012,Abyan
Yemen,2012,Abyan
Yemen,2012,Abyan
Afghanistan,2012,Uruzgan
Afghanistan,2012,Kunar
Afghanistan,2012,Kunar
Colombia,2012,Arauca
Pakistan,2012,Khyber Pakhtunkhwa
India,2012,Manipur
Nigeria,2012,Borno
Afghanistan,2012,Helmand
Yemen,2012,Hadramawt
Yemen,2012,Amanat Al Asimah
United Kingdom,2012,Northern Ireland
Iraq,2012,Al Anbar
Iraq,2012,Al Anbar
Iraq,2012,Al Anbar
Iraq,2012,Al Anbar
Iraq,2012,Nineveh
Afghanistan,2012,Nangarhar
Afghanistan,2012,Parwan
Thailand,2012,Narathiwat
Somalia,2012,Bari
Turkey,2012,Ankara
India,2012,Jharkhand
Afghanistan,2012,Farah
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Balochistan
Pakistan,2012,Khyber Pakhtunkhwa
Egypt,2012,North Sinai
Nigeria,2012,Kano
Pakistan,2012,Khyber Pakhtunkhwa
Yemen,2012,Al Bayda
Philippines,2012,North Cotabato
Somalia,2012,Banaadir
Yemen,2012,Adan
Nigeria,2012,Borno
Iraq,2012,Al Anbar
Afghanistan,2012,Kunar
Iraq,2012,Babil
Afghanistan,2012,Nangarhar
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Diyala
Iraq,2012,Saladin
Nigeria,2012,Borno
Nigeria,2012,Borno
Nigeria,2012,Borno
Nigeria,2012,Borno
Yemen,2012,Shabwah
Afghanistan,2012,Khost
Thailand,2012,Yala
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Balochistan
Afghanistan,2012,Kunar
Nigeria,2012,Yobe
Iraq,2012,Nineveh
Iraq,2012,Nineveh
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Al Anbar
Iraq,2012,Al Anbar
Iraq,2012,Baghdad
Pakistan,2012,Khyber Pakhtunkhwa
Iraq,2012,Al Anbar
Iraq,2012,Al Anbar
Iraq,2012,Al Anbar
Afghanistan,2012,Uruzgan
Afghanistan,2012,Kandahar
Afghanistan,2012,Kunar
Iraq,2012,Nineveh
Iraq,2012,Nineveh
Pakistan,2012,Khyber Pakhtunkhwa
Thailand,2012,Narathiwat
Nigeria,2012,Borno
Afghanistan,2012,Kandahar
Pakistan,2012,Balochistan
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Thailand,2012,Pattani
Philippines,2012,North Cotabato
Afghanistan,2012,Helmand
Afghanistan,2012,Helmand
Pakistan,2012,Balochistan
Philippines,2012,Metropolitan Manila
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Nigeria,2012,Niger
Yemen,2012,Ad Dali
Afghanistan,2012,Kunar
Nigeria,2012,Gombe
Nigeria,2012,Gombe
Nigeria,2012,Gombe
Nigeria,2012,Gombe
Nigeria,2012,Gombe
Iraq,2012,Saladin
Iraq,2012,Saladin
Iraq,2012,Saladin
Colombia,2012,Cauca
Afghanistan,2012,Nangarhar
Iraq,2012,Diyala
Somalia,2012,Banaadir
Afghanistan,2012,Kunduz
Pakistan,2012,Khyber Pakhtunkhwa
Yemen,2012,Adan
Pakistan,2012,Balochistan
Afghanistan,2012,Uruzgan
Afghanistan,2012,Nangarhar
Pakistan,2012,Federally Administered Tribal Areas
Thailand,2012,Pattani
Nigeria,2012,Borno
United Kingdom,2012,Northern Ireland
United Kingdom,2012,Northern Ireland
Afghanistan,2012,Kandahar
Yemen,2012,Abyan
India,2012,Jammu and Kashmir
Nigeria,2012,Kano
Thailand,2012,Narathiwat
Thailand,2012,Narathiwat
Afghanistan,2012,Farah
Thailand,2012,Yala
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Federally Administered Tribal Areas
Nigeria,2012,Gombe
Pakistan,2012,Balochistan
Algeria,2012,Boumerdes
Afghanistan,2012,Badghis
Somalia,2012,Gedo
India,2012,Jammu and Kashmir
Nigeria,2012,Borno
India,2012,Haryana
Philippines,2012,Maguindanao
Pakistan,2012,Balochistan
Pakistan,2012,Federally Administered Tribal Areas
Colombia,2012,Caqueta
Pakistan,2012,Federally Administered Tribal Areas
Yemen,2012,Adan
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Balochistan
Iraq,2012,Saladin
Afghanistan,2012,Kandahar
Iraq,2012,Diyala
Iraq,2012,Diyala
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Khyber Pakhtunkhwa
Yemen,2012,Abyan
Philippines,2012,Sultan Kudarat
India,2012,Odisha
Nigeria,2012,Plateau
Afghanistan,2012,Farah
Afghanistan,2012,Herat
Afghanistan,2012,Kunar
Nigeria,2012,Plateau
Nigeria,2012,Borno
Afghanistan,2012,Kunar
France,2012,Midi-Pyrenees
Philippines,2012,North Cotabato
Philippines,2012,Metropolitan Manila
Afghanistan,2012,Kandahar
Iraq,2012,Saladin
Iraq,2012,Kirkuk
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Khyber Pakhtunkhwa
Philippines,2012,Sultan Kudarat
Colombia,2012,Caqueta
Nigeria,2012,Kano
Thailand,2012,Pattani
Thailand,2012,Pattani
Somalia,2012,Gedo
United Kingdom,2012,Northern Ireland
Pakistan,2012,Federally Administered Tribal Areas
Afghanistan,2012,Kandahar
Afghanistan,2012,Nangarhar
Thailand,2012,Narathiwat
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Nineveh
Iraq,2012,Saladin
Pakistan,2012,Federally Administered Tribal Areas
Somalia,2012,Hiiraan
Pakistan,2012,Punjab
Pakistan,2012,Sindh
Yemen,2012,Al Bayda
Iraq,2012,Diyala
India,2012,Jharkhand
Pakistan,2012,Federally Administered Tribal Areas
Nigeria,2012,Adamawa
Pakistan,2012,Sindh
Thailand,2012,Yala
Pakistan,2012,Balochistan
Nigeria,2012,Kano
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Federally Administered Tribal Areas
Yemen,2012,Adan
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Iraq,2012,Nineveh
Iraq,2012,Baghdad
Somalia,2012,Banaadir
Afghanistan,2012,Helmand
India,2012,Odisha
Afghanistan,2012,Kandahar
Yemen,2012,Al Hudaydah
Yemen,2012,Adan
Pakistan,2012,Federally Administered Tribal Areas
Afghanistan,2012,Helmand
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Balochistan
Yemen,2012,Adan
Afghanistan,2012,Nangarhar
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Kandahar
Yemen,2012,Adan
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
France,2012,Midi-Pyrenees
Afghanistan,2012,Uruzgan
Pakistan,2012,Khyber Pakhtunkhwa
India,2012,Manipur
India,2012,Jammu and Kashmir
Thailand,2012,Pattani
Afghanistan,2012,Parwan
Thailand,2012,Yala
Thailand,2012,Narathiwat
Philippines,2012,North Cotabato
Nigeria,2012,Kaduna
Nigeria,2012,Borno
Somalia,2012,Banaadir
Somalia,2012,Mudug
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Uruzgan
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Federally Administered Tribal Areas
Thailand,2012,Pattani
India,2012,Jammu and Kashmir
Pakistan,2012,Sindh
Pakistan,2012,Khyber Pakhtunkhwa
Yemen,2012,Adan
Pakistan,2012,Khyber Pakhtunkhwa
Somalia,2012,Banaadir
Somalia,2012,Banaadir
Somalia,2012,Lower Shebelle
Somalia,2012,Banaadir
Thailand,2012,Pattani
Afghanistan,2012,Khost
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Federally Administered Tribal Areas
Colombia,2012,Arauca
Colombia,2012,Arauca
Afghanistan,2012,Nimroz
Yemen,2012,Taizz
Afghanistan,2012,Herat
Pakistan,2012,Khyber Pakhtunkhwa
Thailand,2012,Yala
Pakistan,2012,Balochistan
Pakistan,2012,Balochistan
Pakistan,2012,Balochistan
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Khyber Pakhtunkhwa
Yemen,2012,Adan
Somalia,2012,Banaadir
Pakistan,2012,Federally Administered Tribal Areas
Yemen,2012,Taizz
Egypt,2012,South Sinai
Afghanistan,2012,Kunar
Afghanistan,2012,Uruzgan
India,2012,Jammu and Kashmir
Pakistan,2012,Federally Administered Tribal Areas
Somalia,2012,Banaadir
Philippines,2012,Maguindanao
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Federally Administered Tribal Areas
Afghanistan,2012,Herat
India,2012,Odisha
Afghanistan,2012,Kabul
Afghanistan,2012,Farah
Afghanistan,2012,Farah
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Helmand
Afghanistan,2012,Helmand
Afghanistan,2012,Helmand
Iraq,2012,Diyala
Iraq,2012,Diyala
Iraq,2012,Diyala
Iraq,2012,Diyala
Iraq,2012,Diyala
Iraq,2012,Al Anbar
Iraq,2012,Diyala
Iraq,2012,Diyala
France,2012,Midi-Pyrenees
Thailand,2012,Narathiwat
Afghanistan,2012,Uruzgan
Afghanistan,2012,Farah
Somalia,2012,Banaadir
Nigeria,2012,Plateau
India,2012,Odisha
Iraq,2012,Baghdad
Iraq,2012,Karbala
Iraq,2012,Kirkuk
Iraq,2012,Kirkuk
Iraq,2012,Babil
Iraq,2012,Baghdad
Iraq,2012,Al Anbar
Iraq,2012,Saladin
Iraq,2012,Saladin
Iraq,2012,Kirkuk
Iraq,2012,Saladin
Iraq,2012,Baghdad
Iraq,2012,Al Anbar
Iraq,2012,Saladin
Iraq,2012,Babil
Iraq,2012,Karbala
Iraq,2012,Babil
Iraq,2012,Kirkuk
Pakistan,2012,Khyber Pakhtunkhwa
Philippines,2012,Sulu
Philippines,2012,Iloilo
Afghanistan,2012,Zabul
Yemen,2012,Ad Dali
India,2012,Manipur
Afghanistan,2012,Helmand
Afghanistan,2012,Helmand
Afghanistan,2012,Helmand
Nigeria,2012,Kano
Thailand,2012,Pattani
Nigeria,2012,Kano
Nigeria,2012,Kano
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Iraq,2012,Al Anbar
Iraq,2012,Babil
Iraq,2012,Babil
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Baghdad
Iraq,2012,Al Anbar
Iraq,2012,Diyala
Thailand,2012,Narathiwat
Afghanistan,2012,Helmand
India,2012,Jharkhand
Somalia,2012,Banaadir
France,2012,Ile-de-France
Philippines,2012,Surigao del Norte
India,2012,Odisha
Afghanistan,2012,Ghazni
Afghanistan,2012,Herat
Somalia,2012,Banaadir
Pakistan,2012,Sindh
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Balochistan
India,2012,Manipur
Pakistan,2012,Khyber Pakhtunkhwa
Nigeria,2012,Kano
Pakistan,2012,Federally Administered Tribal Areas
Afghanistan,2012,Laghman
Iraq,2012,Diyala
India,2012,Jammu and Kashmir
India,2012,Bihar
India,2012,Bihar
India,2012,Bihar
Afghanistan,2012,Kandahar
Yemen,2012,Hadramawt
Nigeria,2012,Borno
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Khyber Pakhtunkhwa
Nigeria,2012,Rivers
Yemen,2012,Hadramawt
Pakistan,2012,Sindh
Pakistan,2012,Sindh
Afghanistan,2012,Kunar
Nigeria,2012,Borno
Iraq,2012,Saladin
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Sindh
Pakistan,2012,Balochistan
Colombia,2012,Antioquia
Somalia,2012,Banaadir
Afghanistan,2012,Balkh
Nigeria,2012,Borno
Pakistan,2012,Federally Administered Tribal Areas
Afghanistan,2012,Baghlan
Pakistan,2012,Khyber Pakhtunkhwa
Pakistan,2012,Federally Administered Tribal Areas
Somalia,2012,Bakool
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Paktika
Nigeria,2012,Borno
Iraq,2012,Al Anbar
Iraq,2012,Al Anbar
Iraq,2012,Baghdad
Afghanistan,2012,Uruzgan
Afghanistan,2012,Farah
Afghanistan,2012,Kandahar
Yemen,2012,Lahij
Nigeria,2012,Borno
Pakistan,2012,Sindh
India,2012,Odisha
Afghanistan,2012,Kandahar
India,2012,Odisha
India,2012,Odisha
Pakistan,2012,Balochistan
Pakistan,2012,Balochistan
Pakistan,2012,Khyber Pakhtunkhwa
Somalia,2012,Banaadir
Somalia,2012,Banaadir
India,2012,Mizoram
Philippines,2012,Sultan Kudarat
Afghanistan,2012,Farah
Thailand,2012,Narathiwat
Afghanistan,2012,Nuristan
Afghanistan,2012,Kunar
Pakistan,2012,Khyber Pakhtunkhwa
Philippines,2012,Agusan del Norte
Iraq,2012,Baghdad
Afghanistan,2012,Khost
Nigeria,2012,Akwa Ibom
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Paktika
Afghanistan,2012,Uruzgan
Iraq,2012,Nineveh
Philippines,2012,Catanduanes
Philippines,2012,Iloilo
Afghanistan,2012,Nangarhar
India,2012,Odisha
Afghanistan,2012,Faryab
Afghanistan,2012,Kabul
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Farah
Algeria,2012,Tizi Ouzou
Iraq,2012,Al Anbar
Colombia,2012,Norte de Santander
Pakistan,2012,Sindh
India,2012,Assam
Iraq,2012,Baghdad
India,2012,Maharashtra
Afghanistan,2012,Helmand
Somalia,2012,Lower Shebelle
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Kapisa
Somalia,2012,Banaadir
Afghanistan,2012,Farah
Pakistan,2012,Khyber Pakhtunkhwa
Yemen,2012,Adan
Pakistan,2012,Punjab
Nigeria,2012,Yobe
Somalia,2012,Bay
Pakistan,2012,Sindh
Pakistan,2012,Balochistan
Afghanistan,2012,Kapisa
Iraq,2012,Al Qadisiyah
Algeria,2012,Boumerdes
Pakistan,2012,Balochistan
India,2012,Meghalaya
Nigeria,2012,Borno
Somalia,2012,Gedo
Pakistan,2012,Balochistan
Iraq,2012,Baghdad
India,2012,Manipur
Pakistan,2012,Khyber Pakhtunkhwa
Afghanistan,2012,Helmand
Afghanistan,2012,Nangarhar
Yemen,2012,Shabwah
India,2012,Meghalaya
Yemen,2012,Adan
India,2012,Assam
Afghanistan,2012,Paktia
Thailand,2012,Narathiwat
Afghanistan,2012,Kandahar
Philippines,2012,Davao del Sur
Thailand,2012,Narathiwat
Yemen,2012,Adan
Afghanistan,2012,Baghlan
Pakistan,2012,Federally Administered Tribal Areas
Pakistan,2012,Balochistan
Afghanistan,2012,Helmand
India,2012,Tamil Nadu
Nigeria,2012,Borno
Iraq,2012,Basra
Thailand,2012,Yala
Thailand,2012,Yala
Thailand,2012,Songkhla
Thailand,2012,Pattani
Yemen,2012,Adan
Yemen,2012,Lahij
Iraq,2012,Diyala
Afghanistan,2012,Nuristan
India,2012,Meghalaya
Nigeria,2012,Yobe
Nigeria,2012,Yobe
Nigeria,2012,Yobe
Nigeria,2012,Borno
Afghanistan,2012,Nangarhar
Yemen,2012,Ad Dali
Yemen,2012,Ad Dali
Pakistan,2012,Khyber Pakhtunkhwa
Yemen,2012,Hadramawt
Pakistan,2012,Balochistan
India,2012,Assam
Somalia,2012,Galguduud
Afghanistan,2012,Nangarhar
Afghanistan,2012,Farah
India,2012,Assam
Afghanistan,2012,Kapisa
Afghanistan,2012,Nangarhar
Yemen,2012,Hadramawt
Nigeria,2012,Kaduna
Afghanistan,2012,Uruzgan
Afghanistan,2012,Paktia
Afghanistan,2012,Uruzgan
Afghanistan,2012,Uruzgan
Philippines,2012,North Cotabato
Pakistan,2012,Balochistan
Pakistan,2012,Balochistan
Afghanistan,2012,Herat
Somalia,2012,Galguduud
Somalia,2012,Bay
Philippines,2012,Zamboanga Sibugay
Pakistan,2012,Khyber Pakhtunkhwa
United States,2012,Wisconsin
United Kingdom,2012,England
